OGLE-BLG-RRLYR-00306  16.034 17.386  0.51305796 0.00000106  5000.29394  0.659  0.501 4.293  0.393 2.593
OGLE-BLG-RRLYR-00307  15.826 17.279  0.61663139 0.00000619  5000.07229  0.528  0.454 4.595  0.200 3.143
OGLE-BLG-RRLYR-00309  16.018 17.464  0.49225652 0.00000043  5000.45795  0.747  0.525 4.195  0.390 2.357
OGLE-BLG-RRLYR-00310  16.445 17.978  0.61601445 0.00000272  5000.43736  0.237  0.366 4.801  0.119 3.476
OGLE-BLG-RRLYR-00313  15.766 17.166  0.51783061 0.00000065  5000.42438  0.640  0.524 4.278  0.361 2.562
OGLE-BLG-RRLYR-00315  16.303 17.808  0.46172921 0.00000287  5000.33021  0.637  0.435 3.998  0.287 2.050
OGLE-BLG-RRLYR-00317  15.466 16.891  0.75745708 0.00000393  5000.25873  0.194  0.308 5.057  0.094 4.021
OGLE-BLG-RRLYR-00318  16.486 17.964  0.47361705 0.00000055  5000.04109  0.806  0.495 4.136  0.388 2.256
OGLE-BLG-RRLYR-00320  16.556 18.113  0.46498248 0.00000392  5000.25786  0.721  0.487 4.194  0.244 2.346
OGLE-BLG-RRLYR-00321  16.786 18.230  0.55093969 0.00000130  5000.14917  0.523  0.514 4.418  0.347 2.749
OGLE-BLG-RRLYR-00322  15.759 17.059  0.50573824 0.00000050  5000.29563  0.749  0.506 4.236  0.374 2.466
OGLE-BLG-RRLYR-00323  16.335 17.917  0.54241226 0.00000223  5000.16523  0.307  0.416 4.863  0.192 3.488
OGLE-BLG-RRLYR-00324  15.968 17.421  0.59908440 0.00000137  5000.28743  0.339  0.439 4.724  0.235 3.294
OGLE-BLG-RRLYR-00325  15.626 16.943  0.62136785 0.00000211  5000.15084  0.324  0.424 4.789  0.207 3.374
OGLE-BLG-RRLYR-00329  15.927 17.379  0.62592112 0.00000135  5000.44585  0.399  0.443 4.760  0.249 3.304
OGLE-BLG-RRLYR-00330  16.453    -    0.49594396 0.00000736  5000.30620  0.419  0.464 4.649  0.224 3.116
OGLE-BLG-RRLYR-00332  16.123 17.973  0.59765868 0.00000190  5000.58898  0.336  0.460 4.751  0.243 3.388
